41,23,49,37,7,17,26
35,14,36,17,11,44,51
57,47,44,12,25,18,15
14,43,38,55,2,54,41
45,3,38,20,39,50,5
47,36,13,28,48,50,53
44,25,17,9,13,15,29
47,54,1,35,18,7,37
24,43,7,48,47,28,25
20,24,9,59,31,4,60
32,51,26,46,43,9,34
10,58,9,45,2,20,55
20,57,27,24,15,45,44
32,50,13,54,52,15,26
45,28,15,47,1,26,56
35,38,21,42,32,11,31
22,56,17,1,58,29,27
47,29,15,24,31,10,1
52,38,17,24,15,59,23
29,53,51,47,2,42,24
22,28,26,33,55,7,3
58,38,52,13,55,7,59
3,4,50,27,33,15,5
50,30,22,1,48,31,12
17,10,21,48,14,24,19
24,25,37,43,54,12,40
9,33,13,11,20,58,19
8,12,23,37,7,24,36
57,26,23,11,13,40,59
47,15,7,53,41,18,13
37,26,16,45,30,49,36
15,43,16,55,9,21,37
27,44,12,14,28,51,46
43,9,13,7,60,16,6
32,13,51,55,24,58,28
53,24,22,25,52,32,18
41,60,15,52,47,18,50
19,1,21,5,52,51,42
47,6,11,21,51,40,59
31,13,48,26,28,60,41
27,25,5,8,45,50,53
18,41,19,12,45,22,20
19,9,60,5,35,28,33
1,38,54,30,40,10,11
51,56,43,46,39,49,24
12,34,56,28,49,10,44
43,31,48,55,40,29,60
4,44,17,56,60,36,40
33,27,32,13,6,25,9
42,8,41,57,49,12,26
39,55,9,16,5,3,15
60,29,12,14,9,46,24
19,54,8,18,53,21,42
49,6,40,52,17,59,57
25,37,33,31,9,19,48
38,21,33,5,28,13,43
44,13,28,7,42,24,56
5,11,24,27,9,3,1
52,14,33,18,47,17,3
1,25,14,44,20,48,40
57,26,9,53,4,54,13
46,26,15,40,52,36,21
52,35,23,21,41,54,44
50,7,55,10,1,40,51
23,12,39,51,25,38,24
8,24,52,17,3,9,26
23,46,51,57,27,40,13
19,4,12,29,31,5,10
16,51,54,24,43,2,40
55,28,44,57,42,17,52
20,6,10,55,39,31,38
4,25,1,48,17,40,36
37,14,29,58,44,49,57
54,45,5,11,1,2,44
22,39,53,48,55,43,31
15,38,59,60,32,44,41
42,17,21,52,6,41,54
58,6,14,51,28,9,46
5,29,58,15,57,52,8
2,50,3,60,8,5,12
44,5,1,45,26,9,36
6,55,31,49,5,13,39
30,1,44,24,21,38,47
23,55,5,17,37,46,50
54,11,2,35,30,57,12
21,57,59,56,40,14,46
1,31,30,27,8,53,55
58,37,25,27,35,14,16
44,45,22,13,58,29,26
18,35,38,48,55,19,51
19,48,1,37,6,2,36
16,46,10,47,25,28,51
6,25,26,18,19,24,49
32,34,24,2,55,40,14
23,59,14,28,60,8,15
39,58,28,16,22,53,41
50,49,12,41,40,60,14
40,4,36,21,47,31,17
32,30,14,19,34,60,6
57,55,1,56,8,45,37
7,11,14,41,55,17,16
36,19,34,29,8,20,24
12,47,54,27,28,37,24
28,27,49,38,53,47,54
26,54,15,2,38,3,8
48,56,28,8,51,40,49
25,46,35,59,4,2,32
7,19,25,16,3,29,11
50,44,22,15,8,42,34
39,18,50,60,21,52,54
25,49,8,6,22,9,46
57,45,21,30,54,44,52
45,60,47,13,20,14,30
38,13,35,2,3,22,40
57,16,47,37,36,7,60
28,7,44,52,13,21,8
27,31,17,60,25,7,21
16,21,29,39,41,34,54
46,21,6,4,30,25,3
37,22,58,24,17,4,21
14,49,52,40,53,41,57
39,31,21,52,28,56,2
58,27,59,48,16,54,56
60,7,32,55,1,11,43
56,55,39,38,11,34,32
40,15,44,7,49,14,57
20,9,32,14,36,44,41
8,14,11,47,36,41,29
21,17,27,52,12,8,38
42,9,18,48,54,38,29
48,52,28,8,30,29,39
44,35,7,34,46,48,31
39,37,14,43,9,58,42
51,32,1,40,50,28,35
21,28,58,35,4,31,36
19,35,45,29,41,10,49
52,53,15,60,24,43,58
60,38,25,40,53,43,30
41,34,43,18,52,29,23
8,41,27,50,25,34,44
31,52,30,38,5,56,9
56,30,19,13,14,52,42
14,46,4,17,42,24,53
9,15,27,4,25,43,16
43,11,53,28,16,30,45
58,35,18,37,27,45,43
13,42,6,22,19,41,48
21,7,56,3,12,47,40
28,29,34,4,44,59,6
33,26,34,50,5,2,51
3,6,12,42,41,47,23
58,22,19,56,32,29,53
34,24,14,19,43,44,6
9,3,53,49,29,10,40
58,15,43,33,55,37,22
19,21,1,40,28,52,16
42,21,59,48,9,2,4
27,51,35,50,22,2,59
7,11,27,15,30,57,2
44,20,1,54,38,27,18
48,11,36,8,24,43,56
22,8,43,25,14,55,45
50,7,41,14,28,59,6
41,25,60,23,2,32,10
30,52,57,50,12,15,48
11,48,41,55,29,35,20
29,30,5,2,9,1,19
51,55,41,4,57,52,18
41,50,14,30,60,34,17
33,11,29,59,25,5,46
60,24,52,9,41,31,14
28,1,54,41,35,40,32
48,3,58,25,35,21,23
10,55,39,9,8,41,25
11,28,40,9,34,6,49
9,48,45,17,21,4,10
59,44,1,33,49,7,32
28,32,8,15,51,42,57
45,30,15,36,9,12,22
40,22,5,15,56,16,36
42,8,20,18,3,37,55
51,56,6,34,24,7,11
30,36,34,44,11,56,31
60,36,27,21,23,7,14
56,26,53,7,49,16,50
40,21,8,15,47,38,23
25,49,9,56,54,7,31
49,10,54,8,12,32,48
23,34,32,21,45,59,9
38,11,20,26,19,40,41
59,50,30,9,1,43,49
34,10,43,45,31,19,59
39,55,5,20,37,2,29
19,45,28,44,12,35,22
49,48,30,17,29,53,35
10,44,43,19,50,4,36
13,18,24,49,29,56,15
31,33,54,57,30,48,53
31,24,22,42,34,49,10
36,34,28,30,21,40,10
47,30,31,40,7,1,35
15,31,24,1,19,59,11
20,43,3,38,8,7,1
53,25,52,10,24,32,58
5,57,26,55,16,24,50
1,41,31,12,38,34,3
28,58,52,15,55,14,20
60,16,25,6,59,1,7
28,10,2,1,35,39,12
34,15,27,40,44,22,1
41,4,6,17,22,14,7
40,19,33,58,1,42,47
24,1,6,59,48,36,7
29,27,49,38,56,58,2
50,13,35,37,8,26,21
41,6,1,20,13,33,35
16,35,31,47,19,26,12
22,54,28,23,49,5,39
49,41,29,43,8,6,18
18,11,21,51,60,6,13
43,13,8,46,50,6,30
48,46,54,21,50,18,23
15,52,9,43,41,60,51
27,8,18,10,51,11,20
37,1,14,54,19,45,2
58,10,18,34,32,21,24
25,19,57,26,58,3,56
8,36,4,53,7,58,10
19,59,18,5,55,3,32
44,30,58,12,55,37,24
8,38,7,23,26,39,9
8,51,42,45,6,17,23
43,59,10,31,41,17,42
7,14,42,39,23,57,55
35,41,30,40,15,27,28
1,9,56,19,7,30,8
24,1,9,30,39,5,29
54,53,32,7,43,51,56
25,30,33,20,55,29,21
32,23,35,37,49,13,9
60,33,46,6,16,36,32
49,35,41,38,34,47,23
13,40,8,29,59,48,26
54,41,17,12,38,57,3
8,11,26,51,9,16,12
8,10,11,7,22,48,59
4,14,59,38,36,24,44
35,45,36,3,42,53,4
39,12,7,38,19,50,11
22,32,18,11,55,4,45
47,7,1,23,18,6,59
12,35,27,26,28,25,30
29,25,58,37,6,35,34
56,49,38,55,40,21,22
20,1,12,2,36,52,34
60,8,30,39,34,12,5
50,2,45,53,22,13,18
59,5,6,53,42,2,52
10,43,52,21,34,40,8
16,3,44,35,36,53,50
14,40,29,9,43,50,35
4,13,23,56,5,36,41
36,15,7,25,48,17,39
29,59,41,11,22,55,53
32,16,38,9,30,3,26
32,3,28,10,1,46,22
34,5,53,54,24,1,25
28,34,10,7,23,44,14
50,4,37,43,38,48,39
47,25,30,35,59,1,13
30,16,13,49,57,41,22
43,7,3,46,18,23,10
20,30,29,46,42,41,12
22,38,4,53,2,25,34
6,25,55,11,37,60,30
32,56,27,29,46,57,7
46,10,54,32,48,24,22
11,54,49,23,50,55,22
30,54,55,47,59,7,39
48,18,41,17,23,58,10
7,36,49,37,51,30,32
5,27,13,29,52,20,44
38,29,11,56,47,54,42
53,18,56,32,55,21,23
15,50,43,21,36,42,16
60,5,28,41,39,36,43
27,46,1,34,15,5,12
10,16,7,59,44,18,60
29,27,55,18,14,60,43
41,54,23,42,43,46,21
14,16,49,4,35,34,2
59,17,41,28,33,19,34
15,1,55,41,14,25,24
59,6,57,22,33,60,20
42,39,46,24,8,1,36
53,12,19,4,21,28,20
21,8,39,53,35,18,60
24,33,9,41,34,11,29
29,56,44,2,39,34,6
8,2,56,10,49,31,44
34,15,18,57,35,47,9
5,29,12,46,21,57,10
19,30,8,56,28,20,57
49,58,30,53,57,13,7
57,10,46,27,32,58,41
19,31,3,20,45,23,21
6,47,28,15,1,34,32
56,33,50,38,31,4,40
16,14,58,36,38,43,49
49,35,45,60,51,23,44
31,47,54,58,53,42,6
19,12,29,17,6,16,58
10,39,57,44,53,4,36
29,7,24,33,6,8,12
25,46,28,34,48,56,15
21,46,29,42,13,25,51
13,51,20,18,21,58,48
55,8,42,49,37,23,48
40,7,53,59,54,1,30
55,38,13,17,51,54,19
56,55,51,54,23,9,20
33,22,30,44,5,45,12
28,49,29,9,44,47,50
2,50,44,57,1,26,32
23,52,54,21,4,47,29
16,43,17,25,12,35,59
38,16,31,11,50,60,27
38,24,50,23,41,55,43
58,15,32,44,35,28,29
28,26,36,5,7,21,47
23,33,4,39,47,27,43
16,58,4,35,32,34,24
29,47,11,5,32,4,43
40,2,14,4,27,51,8
34,52,16,9,25,27,12
16,5,23,32,9,18,3
13,44,42,56,40,35,1
21,56,29,2,34,12,23
8,27,15,12,14,32,19
29,10,49,30,35,48,43
55,9,57,17,35,54,53
13,27,56,25,35,41,60
28,3,56,52,46,37,6
4,18,10,17,26,23,11
37,17,7,55,20,52,50
45,36,9,31,14,54,28
35,52,25,48,40,23,38
58,14,17,35,46,25,37
9,30,34,52,43,27,49
55,34,45,54,33,22,51
51,32,16,5,20,22,53
19,47,8,54,31,6,23
60,37,39,41,50,58,46
7,45,24,33,53,43,9
53,16,3,23,4,43,26
1,12,3,57,2,28,52
20,58,41,6,30,34,15
10,26,53,45,54,13,33
19,24,31,25,60,11,27
51,48,45,18,4,9,21
50,43,58,33,39,55,51
34,5,9,28,16,31,17
12,7,10,29,54,49,41
29,2,40,10,54,3,37
60,49,29,38,3,13,43
7,53,23,40,51,33,15
13,39,35,42,58,37,7
1,49,17,54,18,21,59
30,7,26,56,52,14,12
16,26,11,48,15,50,60
39,30,56,9,57,6,54
23,49,2,60,34,50,45
43,44,31,5,18,30,48
57,1,12,20,33,11,28
34,30,39,4,52,20,7
3,12,58,21,34,37,48
30,18,36,13,25,58,44
34,16,33,56,31,2,17
23,42,18,48,20,12,46
14,26,1,33,23,4,52
3,42,16,60,24,23,5
59,27,49,23,45,44,21
34,13,51,14,24,29,53
11,35,42,23,24,8,25
58,41,9,33,40,13,28
5,11,2,24,30,55,9
3,39,41,55,23,47,1
28,27,50,41,13,3,7
39,40,34,51,9,26,43
54,59,26,34,30,35,1
5,49,26,34,15,43,40
42,32,1,55,53,44,21
60,53,17,56,19,22,54
28,36,58,11,40,22,12
56,59,20,13,41,8,54
28,19,29,55,38,56,53
51,52,17,14,32,19,4
36,24,33,13,6,4,37
38,11,15,7,19,43,13
11,59,30,17,55,37,14
2,27,30,24,6,12,42
53,16,25,39,21,10,44
11,43,13,18,50,29,33
14,6,53,60,51,23,48
24,58,33,39,27,34,57
2,1,51,12,31,30,5
27,50,17,35,43,39,6
35,14,42,10,45,7,12
33,59,5,52,42,56,36
2,48,32,44,36,39,13
24,35,38,43,44,11,54
57,1,15,32,20,36,38
1,31,39,51,53,18,47
3,55,42,39,50,36,16
19,57,10,29,28,42,44
48,40,25,10,54,20,6
16,17,37,54,38,46,32
51,30,17,34,5,50,48
50,43,17,7,15,32,16
6,58,20,34,7,23,43
1,9,12,10,30,49,57
41,58,30,33,39,6,27
34,39,1,2,19,11,44
7,32,13,21,30,29,57
5,22,24,50,38,49,14
42,35,34,44,46,6,33
27,41,10,52,16,54,33
39,50,58,8,12,37,13
12,50,13,28,19,38,10
45,2,42,31,59,10,18
34,32,14,26,47,11,15
5,56,17,18,27,6,24
4,15,46,30,45,5,51
33,18,28,60,29,21,10
51,35,41,40,48,15,28
28,44,7,56,45,33,8
45,17,9,46,60,48,20
35,50,47,23,13,8,31
54,11,17,35,38,3,29
43,21,35,33,20,53,34
45,23,42,11,2,7,8
22,27,41,28,25,52,1
58,60,52,59,30,29,6
21,37,15,41,8,47,36
31,59,24,9,43,4,6
53,44,21,52,32,18,4
30,40,22,54,2,42,38
50,48,36,33,8,18,11
47,1,18,35,51,58,31
54,15,33,25,24,22,13
55,33,59,2,26,21,27
30,27,60,36,46,47,14
12,20,54,3,34,57,8
48,53,51,38,22,42,3
13,1,45,57,59,53,39
53,18,41,24,33,19,17
26,34,18,10,44,33,41
31,10,43,26,17,59,2
56,3,16,54,42,29,17
29,27,6,2,41,50,8
45,21,11,36,12,53,8
13,16,29,12,23,33,37
56,42,31,32,14,34,54
33,24,42,38,56,26,16
42,60,51,22,17,6,30
42,28,59,23,8,31,34
4,8,17,58,55,35,39
36,33,12,41,26,59,57
57,22,17,50,43,19,23
53,42,38,24,16,9,37
17,38,1,6,19,45,48
42,12,5,46,44,59,9
9,49,42,34,3,39,6
8,14,52,29,41,54,58
32,30,27,4,59,13,53
28,12,33,31,35,46,7
53,9,41,23,20,31,1
6,5,10,9,47,28,3
48,8,35,20,29,5,40
13,31,5,38,49,50,33
55,3,39,26,31,20,21
44,37,25,52,34,29,19
4,27,59,46,19,3,37
12,25,3,50,30,2,45
1,22,50,23,51,19,5
53,43,52,46,36,50,16
52,26,53,50,27,17,48
56,45,2,20,43,48,37
52,55,13,47,33,30,39
6,17,42,44,43,60,5
55,60,5,37,42,59,50
42,21,2,47,48,14,27
53,12,6,50,19,48,35
40,50,5,41,59,24,51
4,30,48,13,12,54,34
40,27,12,36,6,23,1
52,9,12,58,39,28,24
38,26,22,11,37,1,34
43,10,28,33,12,3,15
39,30,35,23,3,2,32
20,40,38,9,60,29,43
18,4,55,3,7,11,51
13,6,10,45,50,40,5
20,14,19,16,4,5,25
36,26,35,19,18,17,40
58,46,38,14,39,32,36
16,36,4,58,22,37,30
60,30,48,13,38,8,40
31,49,22,36,58,38,18
36,30,50,54,9,51,45
46,52,34,3,13,44,24
14,58,16,43,4,25,49
59,32,17,55,6,42,18
22,4,6,36,27,21,30
11,56,58,53,31,6,49
29,20,27,55,21,45,58
4,8,38,55,57,59,16
18,9,11,32,38,30,50
54,33,12,31,48,58,60
31,48,9,3,51,11,21
56,6,46,26,57,18,52
18,57,34,10,60,22,36
22,10,23,21,56,50,24
44,12,47,5,25,53,22
33,42,56,35,25,55,39
15,48,3,52,55,57,11
14,37,41,4,2,40,3
15,4,36,28,53,27,5
55,13,24,12,19,43,18
57,9,51,28,46,23,47
23,24,10,17,1,49,36
24,57,20,50,34,43,55
35,5,20,53,42,23,58
25,18,41,37,57,51,35
2,13,19,20,14,52,24
19,29,22,11,33,23,4
13,48,15,39,21,16,5
24,10,32,45,31,26,35
21,12,26,15,8,58,13
48,11,49,5,37,45,23
42,41,31,45,2,60,50
38,20,31,7,24,41,44
2,35,37,4,3,27,58
43,9,49,17,3,6,46
2,12,8,20,7,49,52
2,55,51,42,29,6,10
27,51,57,43,55,49,52
41,5,28,17,25,11,58
36,12,55,24,51,49,21
27,6,38,52,55,13,48
14,47,15,27,29,3,25
48,31,44,13,22,10,36
32,22,44,33,3,13,53
23,57,33,5,49,56,11
30,15,55,34,16,11,22
48,10,6,13,51,36,8
3,43,32,54,37,60,41
34,60,42,39,58,14,22
15,9,37,16,57,35,55
3,42,18,33,53,27,47
49,39,47,2,22,25,37
42,19,34,58,57,49,24
13,60,44,16,43,45,21
58,38,9,37,40,42,27
7,35,41,47,36,8,3
33,54,59,30,40,42,6
1,37,59,57,52,48,27
8,23,9,46,18,52,21
19,1,60,3,6,33,5
9,23,59,34,58,7,20
51,20,28,43,34,49,33
42,38,23,7,37,52,2
40,35,48,22,20,2,57
57,52,43,45,47,14,36
37,50,26,16,54,48,45
33,29,6,45,32,39,7
7,56,43,30,12,40,44
6,30,31,7,35,34,43
35,40,37,46,23,60,19
43,57,14,1,45,16,18
33,59,32,38,5,43,23
4,56,55,31,27,10,34
35,23,33,54,60,57,5
40,47,20,53,33,2,57
14,24,49,11,46,27,13
36,1,45,46,30,23,39
23,37,10,25,44,28,4
60,18,53,58,55,33,22
39,13,5,31,38,25,33
53,1,54,49,58,30,50
33,53,31,21,55,52,11
9,28,50,29,18,19,2
42,53,37,44,55,39,36
25,54,26,42,17,49,6
55,34,18,8,57,6,15
4,28,5,13,30,37,57
24,8,14,43,38,16,42
12,57,25,29,11,49,45
30,57,23,6,25,45,51
26,16,17,12,36,9,57
59,15,8,6,32,30,26
1,2,28,4,17,51,50
8,14,52,60,32,11,4
9,26,5,60,6,54,37
42,44,14,52,12,56,31
31,3,50,43,28,18,11
58,54,17,47,9,31,29
42,51,15,37,58,31,5
57,15,5,10,33,3,12
32,43,53,57,24,39,37
60,8,5,58,24,48,53
39,36,25,20,56,23,7
48,35,24,42,40,49,58
8,5,49,48,22,18,11
60,15,32,16,29,40,20
56,7,24,43,40,8,11
41,28,43,18,55,15,29
13,12,33,5,35,58,52
18,47,4,36,44,22,43
33,45,47,43,25,22,4
59,17,2,55,27,46,12
36,11,26,53,35,41,3
38,29,8,1,50,57,30
48,27,60,58,23,43,25
23,58,40,30,59,57,60
47,27,60,18,32,42,8
50,54,59,49,12,53,46
42,1,60,25,4,43,39
39,54,32,51,20,37,27
23,5,50,46,38,20,51
47,57,8,10,44,51,33
9,37,53,13,43,20,24
26,58,55,16,51,56,19
34,28,11,15,42,21,4
49,54,8,29,2,32,51
58,57,49,47,46,31,37
54,36,57,7,46,31,28
50,53,23,38,59,9,2
9,48,40,50,17,53,10
40,13,14,51,55,1,36
42,25,33,59,31,53,27
45,49,55,34,8,25,31
18,8,4,16,10,32,59
34,14,58,17,10,12,7
54,13,32,24,48,22,17
7,36,1,9,17,54,33
8,2,32,10,44,38,43
17,4,13,31,10,58,60
6,16,21,56,38,58,13
45,22,3,35,4,7,42
57,3,37,54,47,11,31
8,44,53,14,60,30,23
20,9,26,40,28,13,49
40,52,47,12,41,55,23
45,47,23,22,55,30,13
29,4,51,2,15,31,60
29,59,55,35,47,26,38
23,52,25,19,45,38,3
50,36,5,59,32,49,39
7,41,22,55,25,32,15
4,5,55,34,49,16,43
21,29,37,23,25,34,16
39,47,14,11,22,34,33
8,39,40,28,45,5,33
56,58,39,15,1,54,30
15,14,32,28,23,17,58
55,14,47,42,19,34,40
49,39,52,17,30,57,43
38,55,13,49,4,35,42
1,15,44,26,11,49,9
19,13,45,24,5,37,57
37,18,32,57,34,26,5
33,27,11,25,4,7,37
9,35,19,18,27,42,26
23,59,54,50,1,12,34
58,46,14,41,8,43,50
24,35,12,14,20,15,41
48,24,15,26,25,45,59
19,50,49,46,36,39,17
16,6,60,37,39,14,11
1,47,7,2,28,55,52
60,38,22,45,33,46,41
47,30,52,37,49,1,23
58,15,3,22,2,54,20
14,49,29,9,22,57,34
20,47,38,6,55,17,49
41,44,48,40,22,21,57
20,56,53,52,39,38,14
10,33,14,1,5,59,3
21,24,2,25,17,59,40
60,50,33,1,22,58,27
31,49,23,45,56,43,33
21,7,31,20,44,48,10
20,25,32,18,4,23,50
48,55,56,1,19,5,53
56,25,9,22,12,4,60
30,53,8,15,28,48,7
17,46,18,10,1,7,14
12,45,44,19,46,27,16
56,17,10,42,16,43,40
1,46,3,6,60,16,19
31,30,37,15,20,50,8
55,12,18,13,43,1,35
54,55,19,59,14,40,35
8,21,23,29,43,52,47
35,51,46,1,10,60,28
59,19,21,34,13,51,31
43,54,57,60,37,17,40
21,57,4,24,58,36,14
8,57,29,54,60,26,21
10,53,51,30,60,46,35
8,24,26,7,16,38,14
52,50,2,34,24,54,9
52,46,18,12,34,60,42
37,18,7,54,13,3,1
19,32,17,44,39,7,5
26,16,17,24,20,12,32
53,29,36,57,13,48,12
40,12,15,37,54,43,27
30,33,32,59,29,5,14
45,48,6,3,47,12,18
42,6,52,56,51,25,38
2,32,17,49,51,13,18
32,39,35,48,56,52,28
42,28,48,22,27,3,26
35,16,51,28,18,50,9
21,60,50,29,45,19,58
34,1,44,19,15,47,54
58,24,4,23,38,45,2
12,20,29,10,47,7,16
46,16,5,57,9,42,51
21,47,12,60,14,35,1
38,29,48,36,44,41,23
49,25,23,60,33,22,20
5,8,52,60,51,46,55
38,14,15,50,31,41,35
2,37,32,5,33,43,13
50,33,48,39,46,18,26
10,56,20,7,37,16,39
13,60,56,47,43,49,33
52,23,25,3,41,13,60
52,56,23,19,5,28,14
6,60,54,38,37,2,21
16,42,12,47,28,36,20
2,39,7,24,51,18,52
53,46,57,51,58,28,60
6,34,54,14,16,32,43
20,3,43,25,8,16,38
35,3,9,21,56,8,1
58,1,37,35,3,33,41
10,31,14,15,23,19,5
20,17,35,13,38,55,59
37,35,2,60,23,11,55
11,22,56,9,32,20,38
6,56,55,2,53,28,7
47,33,11,48,46,3,21
14,10,16,58,5,40,19
12,47,43,42,8,31,26
6,46,32,5,2,11,44
1,55,27,12,28,26,21
44,11,17,34,2,16,3
6,7,37,8,56,32,59
45,10,49,26,39,48,57
59,21,36,46,5,52,31
60,28,5,19,53,32,33
44,27,35,14,26,12,4
39,44,27,13,38,30,29
58,52,56,47,1,34,36
3,38,6,58,54,42,31
19,12,57,30,2,24,41
7,57,52,27,30,60,47
34,37,54,7,13,11,39
8,42,25,57,40,23,4
38,9,52,47,50,13,5
51,8,19,54,16,5,3
11,45,27,55,23,28,50
39,28,55,36,45,34,24
43,6,27,52,60,34,37
21,40,12,38,56,33,6
48,27,41,15,52,30,32
8,25,27,52,42,11,58
29,19,31,32,56,13,25
45,37,24,28,35,20,51
34,47,33,4,22,31,36
47,26,24,11,19,36,17
14,3,47,12,31,59,28
46,2,50,8,57,10,51
39,34,18,36,54,25,58
32,25,41,57,36,40,17
58,21,60,10,52,37,8
37,6,4,21,45,25,46
32,55,34,53,57,56,46
13,53,22,3,31,30,60
54,7,19,35,15,39,57
25,18,35,52,15,56,47
21,2,19,14,29,5,13
27,46,17,21,4,6,24
52,4,2,34,50,42,7
12,11,36,49,20,53,39
18,27,49,48,39,17,36
18,44,52,19,33,55,14
23,53,25,20,15,27,10
34,20,19,40,31,43,41
17,41,5,23,47,59,20
48,19,34,59,42,46,3
59,57,33,16,28,25,39
58,30,35,20,60,57,43
47,54,28,30,26,12,34
20,30,43,50,57,26,21
35,24,17,34,52,40,43
30,3,7,41,56,16,50
52,42,11,16,40,12,43
4,2,21,34,48,45,46
57,37,39,59,3,55,40
47,1,35,16,18,50,45
43,16,37,17,1,15,48
2,26,8,34,47,18,17
39,7,24,16,2,15,51
22,46,38,17,21,23,16
16,5,48,46,28,43,11
25,41,6,37,17,60,15
29,46,35,2,30,54,28
29,1,27,44,55,38,47
54,48,3,52,18,40,9
15,28,49,45,30,22,11
21,24,59,1,13,7,44
33,54,43,17,6,38,27
47,22,43,34,41,37,30
26,7,38,37,30,31,56
51,35,30,13,20,7,38
21,38,17,33,2,55,56
19,8,1,35,46,15,45
57,24,6,26,16,10,46
34,55,53,26,59,9,23
26,41,46,57,25,37,30
39,35,54,49,27,36,9
49,50,7,4,29,41,42
28,22,7,17,50,47,34
31,43,35,20,47,41,24
55,11,25,56,23,20,60
38,15,5,12,22,7,13
18,28,31,37,24,59,6
13,3,35,49,39,56,15
28,45,54,12,20,31,55
22,49,32,15,43,60,59
20,13,9,40,57,29,50
30,13,39,1,6,2,18
35,2,49,39,3,42,12
36,11,24,15,46,32,51
18,1,4,38,27,57,56
18,2,52,30,35,4,38
36,19,10,51,14,30,9
18,17,25,46,30,14,23
4,47,25,29,35,40,23
16,28,31,53,47,44,19
32,38,21,44,2,23,34
11,17,46,44,43,35,36
22,15,21,10,43,36,45
56,26,20,50,55,15,46
20,23,22,3,13,51,53
39,22,40,2,37,60,58
33,25,22,6,41,24,56
